Timestamp;DateTime;Pirog17-cr1_ae3.773(AS20764 Rascom AVN_1389ip)_tx;Pirog17-cr1_ae3.773(AS20764 Rascom AVN_1389ip)_rx;BMor18-cr1_et-0/0/1.773(AS20764 Rascom spb-ivc-cr3)_tx;BMor18-cr1_et-0/0/1.773(AS20764 Rascom spb-ivc-cr3)_rx;BMor18-cr1_et-0/0/1.1389(AS20764 Rascom spb-bm18-cr1)_tx;BMor18-cr1_et-0/0/1.1389(AS20764 Rascom spb-bm18-cr1)_rx;Cvetoch19-cr1_ae3.773(AS20764 Rascom spb-ivc-cr3)_tx;Cvetoch19-cr1_ae3.773(AS20764 Rascom spb-ivc-cr3)_rx;Cvetoch19-cr1_ae3.1389(AS20764 Rascom spb-sel-cr2)_tx;Cvetoch19-cr1_ae3.1389(AS20764 Rascom spb-sel-cr2)_rx;Aggregated_tx;Aggregated_rx
1636044300;2021-11-04 19:45;91042032;195926136;0;0;0;0;146326384;278879640;158502384;296551872;395870800;771357648
1636044360;2021-11-04 19:46;92003240;203333392;0;0;0;0;148837672;249818008;166050504;272167928;406891416;725319328
1636044420;2021-11-04 19:47;88899040;159357064;0;0;0;0;148636392;208027544;161192568;311325536;398728000;678710144
1636044480;2021-11-04 19:48;89302528;124152584;0;0;0;0;143692640;203285256;164824248;290574520;397819416;618012360
1636044540;2021-11-04 19:49;88241952;133831312;0;0;0;0;144370920;238200640;165807136;324326008;398420008;696357960
1636044600;2021-11-04 19:50;89860120;138698528;0;0;0;0;140833544;181662592;164518856;363495568;395212520;683856688
1636044660;2021-11-04 19:51;98319144;153031040;0;0;0;0;144592952;206818400;168829568;335085928;411741664;694935368
1636044720;2021-11-04 19:52;92727096;124164608;0;0;0;0;145576000;201058360;163737240;299167928;402040336;624390896
1636044780;2021-11-04 19:53;86172048;128020072;0;0;0;0;139633224;188221560;165402208;307936712;391207480;624178344
1636044840;2021-11-04 19:54;80431368;182286696;0;0;0;0;143284144;230037864;170228312;343885544;393943824;756210104
1636044900;2021-11-04 19:55;88669728;183771344;0;0;0;0;144007904;174524832;162587040;352916728;395264672;711212904
1636044960;2021-11-04 19:56;87509464;161686704;0;0;0;0;144076944;165610984;168783504;299015960;400369912;626313648
1636045020;2021-11-04 19:57;86774904;164991096;0;0;0;0;140982272;190455896;166222240;273156560;393979416;628603552
1636045080;2021-11-04 19:58;87895720;151820208;0;0;0;0;142793752;191670056;164880464;265962856;395569936;609453120
1636045140;2021-11-04 19:59;87530592;163427000;0;0;0;0;148000800;179181808;166750312;281985056;402281704;624593864
1636045200;2021-11-04 20:00;90546200;146637008;0;0;0;0;139127696;190911912;162882552;256324632;392556448;593873552
1636045260;2021-11-04 20:01;94880536;170277104;0;0;0;0;148180272;261947288;170097688;241679736;413158496;673904128
1636045320;2021-11-04 20:02;93895752;148224704;0;0;0;0;145928424;237050320;164406592;261110944;404230768;646385968
1636045380;2021-11-04 20:03;106003688;178906784;0;0;0;0;146461608;222235400;160026392;275486664;412491688;676628848
1636045440;2021-11-04 20:04;119813392;229105608;0;0;0;0;140578000;232930888;158012152;248697160;418403544;710733656
1636045500;2021-11-04 20:05;128890184;180459672;0;0;0;0;144451960;236634768;167082536;291598696;440424680;708693136
1636045560;2021-11-04 20:06;114631000;183760144;0;0;0;0;141328968;250368176;157830656;298132976;413790624;732261296
1636045620;2021-11-04 20:07;113844360;197598832;0;0;0;0;145816224;209454504;167785352;309793992;427445936;716847328
1636045680;2021-11-04 20:08;99470440;151258328;0;0;0;0;135841576;201841856;161109560;250065376;396421576;603165560
1636045740;2021-11-04 20:09;101276344;140898296;0;0;0;0;148022184;224540408;162811840;286272096;412110368;651710800
1636045800;2021-11-04 20:10;104715960;136410232;0;0;0;0;143157072;191200952;159285144;259384864;407158176;586996048
1636045860;2021-11-04 20:11;87510664;116150256;0;0;0;0;141729888;210620872;161415656;211951640;390656208;538722768
1636045920;2021-11-04 20:12;94783384;118438208;0;0;0;0;142032008;220076664;164468544;239036384;401283936;577551256
1636045980;2021-11-04 20:13;95568392;134185136;0;0;0;0;138608000;212485344;170600256;278065688;404776648;624736168
1636046040;2021-11-04 20:14;92379528;151631784;0;0;0;0;142259704;226130592;164022072;264346488;398661304;642108864
1636046100;2021-11-04 20:15;93366768;105335312;0;0;0;0;140568304;237501784;165736728;355036328;399671800;697873424
1636046160;2021-11-04 20:16;99199152;130339968;0;0;0;0;142165736;226366480;164324224;268094968;405689112;624801416
1636046220;2021-11-04 20:17;97670224;144150072;0;0;0;0;138397560;313012848;169889240;247176968;405957024;704339888
1636046280;2021-11-04 20:18;95205408;159477728;0;0;0;0;143252696;285505648;167275768;307276640;405733872;752260016
1636046340;2021-11-04 20:19;91309808;136979944;0;0;0;0;138013768;231195880;159392320;313347472;388715896;681523296
1636046400;2021-11-04 20:20;90230792;148324448;0;0;0;0;143108168;359851080;158680256;360910448;392019216;869085976
1636046460;2021-11-04 20:21;92869368;150209544;0;0;0;0;142739096;425599168;162691232;399044120;398299696;974852832
1636046520;2021-11-04 20:22;96668008;159887184;0;0;0;0;142492088;399021088;163292488;454446592;402452584;1013354864
1636046580;2021-11-04 20:23;100009776;109171128;0;0;0;0;138854848;424978608;164729336;473361224;403593960;1007510960
1636046640;2021-11-04 20:24;92573536;170351936;0;0;0;0;144863600;488623280;161138128;513832384;398575264;1172807600
1636046700;2021-11-04 20:25;95556424;164132192;0;0;0;0;138960416;450789096;164224912;477333720;398741752;1092255008
1636046760;2021-11-04 20:26;98435064;141555744;0;0;0;0;138403840;481749376;166678800;497336008;403517704;1120641128
1636046820;2021-11-04 20:27;93578744;112120424;0;0;0;0;137848576;462546384;166271400;516287680;397698720;1090954488
1636046880;2021-11-04 20:28;93305160;112988832;0;0;0;0;144174832;443879864;158837400;472745696;396317392;1029614392
1636046940;2021-11-04 20:29;89107224;143659968;0;0;0;0;142151344;561997584;165453712;589253720;396712280;1294911272
1636047000;2021-11-04 20:30;93729400;194883768;0;0;0;0;140750312;551962080;164418048;574255080;398897760;1321100928
1636047060;2021-11-04 20:31;94651944;221399880;0;0;0;0;139256504;568076920;167534448;557972960;401442896;1347449760
1636047120;2021-11-04 20:32;93127336;180429072;0;0;0;0;139113520;487239560;164931488;569644416;397172344;1237313048
1636047180;2021-11-04 20:33;96766528;232596104;0;0;0;0;141639048;465412504;164830216;532501432;403235792;1230510040
1636047240;2021-11-04 20:34;89425288;195311144;0;0;0;0;142539472;480194792;164870664;564412824;396835424;1239918760
1636047300;2021-11-04 20:35;95813768;206446312;0;0;0;0;138715816;517000416;163120224;538899064;397649808;1262345792
1636047360;2021-11-04 20:36;96296136;199041080;0;0;0;0;145542184;479245600;166227696;633426968;408066016;1311713648
1636047420;2021-11-04 20:37;94663992;170522488;0;0;0;0;141923688;530967344;165660944;557110288;402248624;1258600120
1636047480;2021-11-04 20:38;89972680;164455136;0;0;0;0;143554200;483067824;164700128;550080216;398227008;1197603176
1636047540;2021-11-04 20:39;86655144;171750456;0;0;0;0;137458592;435392616;158823096;483860624;382936832;1091003696
1636047600;2021-11-04 20:40;86571552;95528464;0;0;0;0;152467072;470807696;173168168;533581960;412206792;1099918120
1636047660;2021-11-04 20:41;87992200;102305520;0;0;0;0;140653840;479613888;168346480;521485256;396992520;1103404664
1636047720;2021-11-04 20:42;85053144;148539640;0;0;0;0;143838824;525561824;166724992;609236016;395616960;1283337480
1636047780;2021-11-04 20:43;84768472;228591664;0;0;0;0;142257088;469378904;162926752;549850632;389952312;1247821200
1636047840;2021-11-04 20:44;79763224;174616776;0;0;0;0;144298144;598498656;169313120;581486704;393374488;1354602136
1636047900;2021-11-04 20:45;101056096;156438056;0;0;0;0;139724640;627819552;168922528;550909968;409703264;1335167576
1636047960;2021-11-04 20:46;93385120;93939904;0;0;0;0;142217888;679146432;159394136;564352144;394997144;1337438480
1636048020;2021-11-04 20:47;91880040;141044944;0;0;0;0;143015584;572760440;174622904;563317728;409518528;1277123112
1636048080;2021-11-04 20:48;91795960;136687944;0;0;0;0;143371992;590890000;161808544;615505744;396976496;1343083688
1636048140;2021-11-04 20:49;83274632;126894568;0;0;0;0;145272552;571552376;165396560;540617392;393943744;1239064336
1636048200;2021-11-04 20:50;94509864;194228800;0;0;0;0;141457296;558295856;168096472;556536368;404063632;1309061024
1636048260;2021-11-04 20:51;88616264;172587192;0;0;0;0;141937800;578992800;167981552;568642208;398535616;1320222200
1636048320;2021-11-04 20:52;89375280;189412864;0;0;0;0;144261592;504227480;164458344;501848096;398095216;1195488440
1636048380;2021-11-04 20:53;89332160;186677616;0;0;0;0;142670360;499505872;164417888;550144768;396420408;1236328256
1636048440;2021-11-04 20:54;84302904;181323240;0;0;0;0;144441432;506699776;163442456;443052400;392186792;1131075416
1636048500;2021-11-04 20:55;86358736;188800432;0;0;0;0;147015160;549953392;164426504;478183520;397800400;1216937344
1636048560;2021-11-04 20:56;90608392;169805416;0;0;0;0;144204936;553292248;163652920;491729632;398466248;1214827296
1636048620;2021-11-04 20:57;89199832;175308648;0;0;0;0;144445824;547310256;166794216;476164328;400439872;1198783232
1636048680;2021-11-04 20:58;87077264;185912312;0;0;0;0;141421536;484612904;166513480;432612568;395012280;1103137784
1636048740;2021-11-04 20:59;80458072;140953232;0;0;0;0;137194336;494913136;158043920;482294944;375696328;1118161312
1636048800;2021-11-04 21:00;92525024;175818608;0;0;0;0;150639168;465970352;172299480;460831216;415463672;1102620176
1636048860;2021-11-04 21:01;89784760;167775520;0;0;0;0;141382848;474266328;161803672;465627768;392971280;1107669616
1636048920;2021-11-04 21:02;83144968;200121144;0;0;0;0;149243712;509866424;167784016;462898672;400172696;1172886240
1636048980;2021-11-04 21:03;84930496;188353768;0;0;0;0;145410280;520937656;164077016;441385800;394417792;1150677224
1636049040;2021-11-04 21:04;83363496;154547648;0;0;0;0;137146544;533770968;162337728;450550632;382847768;1138869248
1636049100;2021-11-04 21:05;84388200;166886896;0;0;0;0;144321344;539783464;165103840;434357312;393813384;1141027672
1636049160;2021-11-04 21:06;85023888;138537296;0;0;0;0;146578872;530380512;170142488;502145472;401745248;1171063280
1636049220;2021-11-04 21:07;86118456;168444192;0;0;0;0;144326072;514624952;163288232;529705464;393732760;1212774608
1636049280;2021-11-04 21:08;84296184;148417440;0;0;0;0;143951352;503417656;166256720;534700840;394504256;1186535936
1636049340;2021-11-04 21:09;81334312;159471008;0;0;0;0;143060336;475236272;159935040;520377384;384329688;1155084664
1636049400;2021-11-04 21:10;89964824;205535112;0;0;0;0;144986080;503994880;165782368;576106136;400733272;1285636128
1636049460;2021-11-04 21:11;82848016;152998736;0;0;0;0;144121104;415206272;164429704;538184520;391398824;1106389528
1636049520;2021-11-04 21:12;83610408;169510176;0;0;0;0;143516176;400910848;164754832;511538264;391881416;1081959288
1636049580;2021-11-04 21:13;85888576;135645352;0;0;0;0;148283104;411470480;163929176;596852824;398100856;1143968656
1636049640;2021-11-04 21:14;82616560;136894528;0;0;0;0;138218240;339500080;169455056;564428616;390289856;1040823224
1636049700;2021-11-04 21:15;88383216;122441072;0;0;0;0;147013104;363351096;168320368;532750192;403716688;1018542360
1636049760;2021-11-04 21:16;83930528;151969280;0;0;0;0;139964040;355905672;162379720;481851968;386274288;989726920
1636049820;2021-11-04 21:17;84580008;143478216;0;0;0;0;142803520;428242352;164031288;468628528;391414816;1040349096
1636049880;2021-11-04 21:18;86157848;142679008;0;0;0;0;147383960;413524096;161663928;446630336;395205736;1002833440
1636049940;2021-11-04 21:19;84437128;143050544;0;0;0;0;145615424;402967776;166295840;446330824;396348392;992349144
1636050000;2021-11-04 21:20;90261736;152783376;0;0;0;0;147597072;400178128;161146832;411394192;399005640;964355696
1636050060;2021-11-04 21:21;95861304;139654592;0;0;0;0;145049136;400876176;165047544;433569328;405957984;974100096
1636050120;2021-11-04 21:22;90292776;130000464;0;0;0;0;148864784;416308576;167745168;449997032;406902728;996306072
1636050180;2021-11-04 21:23;92226064;151684208;0;0;0;0;143909120;418233272;162917096;436347536;399052280;1006265016
1636050240;2021-11-04 21:24;96255552;152558496;0;0;0;0;145190840;415819328;165953848;483858488;407400240;1052236312
1636050300;2021-11-04 21:25;94455536;176193624;0;0;0;0;138852400;424696824;165430736;537965184;398738672;1138855632
1636050360;2021-11-04 21:26;92033912;192941016;0;0;0;0;148874128;446793848;167437416;498978824;408345456;1138713688
1636050420;2021-11-04 21:27;91076752;180020016;0;0;0;0;142929376;449009760;165426416;450706464;399432544;1079736240
1636050480;2021-11-04 21:28;93257888;197795088;0;0;0;0;144759704;456248344;165803024;461773800;403820616;1115817232
1636050540;2021-11-04 21:29;111081608;160125896;0;0;0;0;140573832;434974016;166316880;438421568;417972320;1033521480
1636050600;2021-11-04 21:30;91566408;136385408;0;0;0;0;152208784;437828832;159845368;466384832;403620560;1040599072
1636050660;2021-11-04 21:31;89170304;126195344;0;0;0;0;152602784;407120344;156023080;472744368;397796168;1006060056
1636050720;2021-11-04 21:32;91155144;143788176;0;0;0;0;145121720;434789960;163373416;455300944;399650280;1033879080
1636050780;2021-11-04 21:33;90598464;142248968;0;0;0;0;147586712;510734128;162112408;490334744;400297584;1143317840
1636050840;2021-11-04 21:34;92115584;148577168;0;0;0;0;145256328;516367192;167522120;470137128;404894032;1135081488
1636050900;2021-11-04 21:35;105722600;128152432;0;0;0;0;141751184;518060744;164568176;537571376;412041960;1183784552
1636050960;2021-11-04 21:36;101752192;152846552;0;0;0;0;146191864;502230536;163791312;539502920;411735368;1194580008
1636051020;2021-11-04 21:37;102450008;153716632;0;0;0;0;143554352;534541648;167759544;545561136;413763904;1233819416
1636051080;2021-11-04 21:38;96106104;160475024;0;0;0;0;142272352;512692376;166656440;554779800;405034896;1227947200
1636051140;2021-11-04 21:39;93019088;156295888;0;0;0;0;146259448;530656232;161250984;596052048;400529520;1283004168
1636051200;2021-11-04 21:40;91244160;159230688;0;0;0;0;148433568;486478728;164208024;564523088;403885752;1210232504
1636051260;2021-11-04 21:41;88444120;169136528;0;0;0;0;144260208;539657304;168332776;603617344;401037104;1312411176
1636051320;2021-11-04 21:42;91649808;176431624;0;0;0;0;141352992;505665376;170113096;577662448;403115896;1259759448
1636051380;2021-11-04 21:43;93868752;158183952;0;0;0;0;128362072;534242248;178623736;640803520;400854560;1333229720
1636051440;2021-11-04 21:44;91765304;163672960;0;0;0;0;133822224;526232888;174910200;649593424;400497728;1339499272
1636051500;2021-11-04 21:45;97331264;187701392;0;0;0;0;132964416;546038896;176455120;589488840;406750800;1323229128
1636051560;2021-11-04 21:46;96278048;196236448;0;0;0;0;135740944;505138200;177154824;575805040;409173816;1277179688
1636051620;2021-11-04 21:47;91311064;169456312;0;0;0;0;134921560;556391424;174633536;599475672;400866160;1325323408
1636051680;2021-11-04 21:48;88616992;186904376;0;0;0;0;132592608;547691120;174607608;587454576;395817208;1322050072
1636051740;2021-11-04 21:49;84686856;138030224;0;0;0;0;138734192;572392520;174274872;585970152;397695920;1296392896
1636051800;2021-11-04 21:50;92856712;151155160;0;0;0;0;136479400;596536136;174390392;593727808;403726504;1341419104
1636051860;2021-11-04 21:51;86921496;203282192;0;0;0;0;135486304;670078832;173527336;566709184;395935136;1440070208
1636051920;2021-11-04 21:52;89004392;179497448;0;0;0;0;134339880;634253224;170954160;499969608;394298432;1313720280
1636051980;2021-11-04 21:53;91221176;165421032;0;0;0;0;134197592;613836216;174472264;532101536;399891032;1311358784
1636052040;2021-11-04 21:54;91039560;148710640;0;0;0;0;129016408;629819776;180536104;508993544;400592072;1287523960
1636052100;2021-11-04 21:55;87339440;165318280;0;0;0;0;143392488;592385544;163267688;509665976;393999616;1267369800
1636052160;2021-11-04 21:56;89507288;162093344;0;0;0;0;147207008;662148744;163605632;577499600;400319928;1401741688
1636052220;2021-11-04 21:57;107757168;161342568;0;0;0;0;142048296;644079752;165121912;567699328;414927376;1373121648
1636052280;2021-11-04 21:58;116893144;161089672;0;0;0;0;145874320;573745920;154835560;544075808;417603024;1278911400
1636052340;2021-11-04 21:59;104142728;133646144;0;0;0;0;150711848;691269360;164602784;581735144;419457360;1406650648
1636052400;2021-11-04 22:00;89750432;113776128;0;0;0;0;138686768;669266072;170743240;487529496;399180440;1270571696
1636052460;2021-11-04 22:01;96607792;106792368;0;0;0;0;149801944;639841344;183070856;500343112;429480592;1246976824
1636052520;2021-11-04 22:02;94230384;110945568;0;0;0;0;314528408;651897592;314055096;503185704;722813888;1266028864
1636052580;2021-11-04 22:03;99593464;119789672;0;0;0;0;338566264;642970056;318468472;516241888;756628200;1279001616
1636052640;2021-11-04 22:04;86304560;121729120;0;0;0;0;319549760;655100168;312252984;522471600;718107304;1299300888
1636052700;2021-11-04 22:05;96261576;142136176;0;0;0;0;326277888;751182984;306709096;452458248;729248560;1345777408
1636052760;2021-11-04 22:06;97107264;166232456;0;0;0;0;317203112;706689296;307329144;391581464;721639520;1264503216
1636052820;2021-11-04 22:07;105225096;129789056;0;0;0;0;87827056;724824824;79647424;475630312;272699576;1330244192
1636052880;2021-11-04 22:08;109080304;146916400;0;0;0;0;79218256;683727040;56091328;510300504;244389888;1340943944
1636052940;2021-11-04 22:09;109035920;158539360;0;0;0;0;72590632;636335880;53132000;488694384;234758552;1283569624
1636053000;2021-11-04 22:10;108316456;175122016;0;0;0;0;79097672;592310832;51895024;476893264;239309152;1244326112
1636053060;2021-11-04 22:11;97492216;153204160;0;0;0;0;74529576;582872104;89519944;428704520;261541736;1164780784
1636053120;2021-11-04 22:12;97997424;138082840;0;0;0;0;78404416;662185800;64302000;472226672;240703840;1272495312
1636053180;2021-11-04 22:13;95291184;144918968;0;0;0;0;64694040;568201432;74465008;480292832;234450232;1193413232
1636053240;2021-11-04 22:14;102914688;143324568;0;0;0;0;59997480;585377768;79998536;546689808;242910704;1275392144
1636053300;2021-11-04 22:15;94264552;109720024;0;0;0;0;61639448;558656728;77743984;509291552;233647984;1177668304
1636053360;2021-11-04 22:16;95389376;131225120;0;0;0;0;90549552;576338064;71042496;457387136;256981424;1164950320
1636053420;2021-11-04 22:17;108900264;155543752;0;0;0;0;90372008;555271664;81118360;527918824;280390632;1238734240
1636053480;2021-11-04 22:18;120928872;136736376;0;0;0;0;86365048;550288112;87884928;491975808;295178848;1179000296
1636053540;2021-11-04 22:19;113420960;166029776;0;0;0;0;77890160;638369696;89172816;532391328;280483936;1336790800
1636053600;2021-11-04 22:20;129202056;227075256;0;0;0;0;79495552;672622280;79613344;443093280;288310952;1342790816
1636053660;2021-11-04 22:21;120450520;164217952;0;0;0;0;60752432;698385720;71265256;517763880;252468208;1380367552
1636053720;2021-11-04 22:22;106333608;150230280;0;0;0;0;79641160;611646616;84440592;470670000;270415360;1232546896
1636053780;2021-11-04 22:23;100324856;188455992;0;0;0;0;70084112;604832936;67258376;448773552;237667344;1242062480
1636053840;2021-11-04 22:24;93337104;189895864;0;0;0;0;79239136;592544976;74209608;460726280;246785848;1243167120
1636053900;2021-11-04 22:25;94983464;213134328;0;0;0;0;85736648;595859032;70094184;504605488;250814296;1313598848
1636053960;2021-11-04 22:26;97685168;211519624;0;0;0;0;96641832;566073544;65596264;496106504;259923264;1273699672
1636054020;2021-11-04 22:27;103170320;197511832;0;0;0;0;89498856;564833880;75835080;489826648;268504256;1252172360
1636054080;2021-11-04 22:28;100232152;206142376;0;0;0;0;63270056;529900216;70112808;492852464;233615016;1228895056
1636054140;2021-11-04 22:29;110231608;218263096;0;0;0;0;76219432;545103688;70955128;503985616;257406168;1267352400
1636054200;2021-11-04 22:30;112761600;180666608;0;0;0;0;79003792;555860776;63956432;534589584;255721824;1271116968
1636054260;2021-11-04 22:31;110894312;197679744;0;0;0;0;75374688;551536512;78889424;532479256;265158424;1281695512
1636054320;2021-11-04 22:32;119277480;209557192;0;0;0;0;85074544;582918656;91254704;551664616;295606728;1344140464
1636054380;2021-11-04 22:33;125137784;198390952;0;0;0;0;81740816;580181600;95965720;516944320;302844320;1295516872
1636054440;2021-11-04 22:34;119094888;220085384;0;0;0;0;80897472;607908368;90392088;573804704;290384448;1401798456
1636054500;2021-11-04 22:35;130038312;196541488;0;0;0;0;77223424;613527088;95082304;563817040;302344040;1373885616
1636054560;2021-11-04 22:36;121096592;194058984;0;0;0;0;70616312;682106344;97945816;544636768;289658720;1420802096
1636054620;2021-11-04 22:37;119938024;225081760;0;0;0;0;34246912;636347344;97306040;554530208;251490976;1415959312
1636054680;2021-11-04 22:38;121144208;224664264;0;0;0;0;34359192;589173400;86493760;565403352;241997160;1379241016
1636054740;2021-11-04 22:39;122271272;212250312;0;0;0;0;34739064;668652960;94516344;542841848;251526680;1423745120
1636054800;2021-11-04 22:40;127715240;248996400;0;0;0;0;41235128;617448152;93962424;501828512;262912792;1368273064
1636054860;2021-11-04 22:41;122184608;189283344;0;0;0;0;32789872;650067192;72376376;517357056;227350856;1356707592
1636054920;2021-11-04 22:42;125475552;214688496;0;0;0;0;11526384;637335616;24553096;528643224;161555032;1380667336
1636054980;2021-11-04 22:43;131905232;202956784;0;0;0;0;12016376;644921768;24435888;552766416;168357496;1400644968
1636055040;2021-11-04 22:44;127414272;222367936;0;0;0;0;11283992;602816768;20370000;522233336;159068264;1347418040
1636055100;2021-11-04 22:45;128348792;272247368;0;0;0;0;12143536;618954424;22899832;569565776;163392160;1460767568
1636055160;2021-11-04 22:46;125271512;252550144;0;0;0;0;11370032;569401920;20712096;521079080;157353640;1343031144
1636055220;2021-11-04 22:47;123868168;219252904;0;0;0;0;11685384;621531352;23584976;510227840;159138528;1351012096
1636055280;2021-11-04 22:48;128153088;231811672;0;0;0;0;11639760;619372136;18386608;537177576;158179456;1388361384
1636055340;2021-11-04 22:49;123482216;174519088;0;0;0;0;11249344;604715168;26392496;468043888;161124056;1247278144
1636055400;2021-11-04 22:50;125341200;186494928;0;0;0;0;11811256;652735896;23624016;520094848;160776472;1359325672
1636055460;2021-11-04 22:51;119455224;199056144;0;0;0;0;11255688;594512312;23308208;445264488;154019120;1238832944
1636055520;2021-11-04 22:52;118594880;227994768;0;0;0;0;11495336;613278216;25502040;491032040;155592256;1332305024
1636055580;2021-11-04 22:53;113662088;201461712;0;0;0;0;11678880;643973680;30881152;524130656;156222120;1369566048
1636055640;2021-11-04 22:54;122280160;214392080;0;0;0;0;27497232;609675840;15259624;495311224;165037016;1319379144
1636055700;2021-11-04 22:55;120590744;198068464;0;0;0;0;24327088;554526544;12905000;454121592;157822832;1206716600
1636055760;2021-11-04 22:56;106580640;135100736;0;0;0;0;26048408;566449360;15763440;460790584;148392488;1162340680
1636055820;2021-11-04 22:57;118301872;152494952;0;0;0;0;25605216;558758624;18603752;452873360;162510840;1164126936
1636055880;2021-11-04 22:58;113123928;153432024;0;0;0;0;26186488;581669120;18581472;524685304;157891888;1259786448
1636055940;2021-11-04 22:59;119382896;128680768;0;0;0;0;27073992;569287752;13354464;477142344;159811352;1175110864
1636056000;2021-11-04 23:00;118129432;150408256;0;0;0;0;26501472;592007704;16476176;563699576;161107080;1306115536
1636056060;2021-11-04 23:01;128765904;158797744;0;0;0;0;23294032;584344664;19084992;459238616;171144928;1202381024
1636056120;2021-11-04 23:02;116378296;180857832;0;0;0;0;22932944;626980064;16649984;564154200;155961224;1371992096
1636056180;2021-11-04 23:03;124252256;196262056;0;0;0;0;26013128;614877672;19159136;519825392;169424520;1330965120
1636056240;2021-11-04 23:04;119273096;233198896;0;0;0;0;28012456;634819136;13873648;567164072;161159200;1435182104
1636056300;2021-11-04 23:05;96138624;275646184;0;0;0;0;25889976;635101088;17130608;562143640;139159208;1472890912
1636056360;2021-11-04 23:06;96805208;286797664;0;0;0;0;26899288;669151616;18548664;577399096;142253160;1533348376
1636056420;2021-11-04 23:07;102822256;251324424;0;0;0;0;26579440;674656288;15725336;545084304;145127032;1471065016
1636056480;2021-11-04 23:08;113605496;258478080;0;0;0;0;23508176;584167776;10456416;555909784;147570088;1398555640
1636056540;2021-11-04 23:09;94243312;210793208;0;0;0;0;23736056;653194840;13426816;680180632;131406184;1544168680
1636056600;2021-11-04 23:10;99143240;208528144;0;0;0;0;23886584;747395976;13238136;639523792;136267960;1595447912
1636056660;2021-11-04 23:11;96986232;182480832;0;0;0;0;23382768;732045528;16084920;641090232;136453920;1555616592
1636056720;2021-11-04 23:12;98071976;221990056;0;0;0;0;22581488;680040024;14913176;630400288;135566640;1532430368
1636056780;2021-11-04 23:13;102698248;194573120;0;0;0;0;25433664;730693200;18180016;582323784;146311928;1507590104
1636056840;2021-11-04 23:14;99991336;192662472;0;0;0;0;21540848;778634232;14889800;643204952;136421984;1614501656
1636056900;2021-11-04 23:15;102833616;174004008;0;0;0;0;24187600;656869728;11026176;554813880;138047392;1385687616
1636056960;2021-11-04 23:16;94884120;152394688;0;0;0;0;17517160;577280336;9624192;522346408;122025472;1252021432
1636057020;2021-11-04 23:17;93254752;164316696;0;0;0;0;17718320;515812760;6962544;501837008;117935616;1181966464
1636057080;2021-11-04 23:18;94633880;172027520;0;0;0;0;16864616;483339792;8041176;436033840;119539672;1091401152
1636057140;2021-11-04 23:19;103481640;217336512;0;0;0;0;18792856;443020816;7699688;442736680;129974184;1103094008
1636057200;2021-11-04 23:20;90617720;227941944;0;0;0;0;17400448;485051032;8720744;494950192;116738912;1207943168
1636057260;2021-11-04 23:21;95506336;220406872;0;0;0;0;18077952;513775776;9177000;451883480;122761288;1186066128
1636057320;2021-11-04 23:22;98763824;202875560;0;0;0;0;17839056;547703608;8855808;493278984;125458688;1243858152
1636057380;2021-11-04 23:23;102117232;182330016;0;0;0;0;19500368;597700168;9345624;445608288;130963224;1225638472
1636057440;2021-11-04 23:24;97619680;208252960;0;0;0;0;18970224;514729728;8455280;445823128;125045184;1168805816
1636057500;2021-11-04 23:25;95610096;230378808;0;0;0;0;18935824;518581688;8758584;535395272;123304504;1284355768
1636057560;2021-11-04 23:26;99984984;213309520;0;0;0;0;20039488;513123960;7489456;531613784;127513928;1258047264
1636057620;2021-11-04 23:27;95038792;187454600;0;0;0;0;17732896;432046488;7799720;537922680;120571408;1157423768
1636057680;2021-11-04 23:28;91514464;180773576;0;0;0;0;18312296;481668760;8521096;588310408;118347856;1250752744
1636057740;2021-11-04 23:29;88680608;169032176;0;0;0;0;16757248;498800800;8322440;589337320;113760296;1257170296
1636057800;2021-11-04 23:30;86470744;202217624;0;0;0;0;17834224;545034576;9102736;680769080;113407704;1428021280
1636057860;2021-11-04 23:31;92649056;208613160;0;0;0;0;17102664;549957088;10160224;614336960;119911944;1372907208
1636057920;2021-11-04 23:32;91698720;171594712;0;0;0;0;16110784;500217016;7742904;542815976;115552408;1214627704
1636057980;2021-11-04 23:33;95296752;176213944;0;0;0;0;18014360;500003056;8155656;553353392;121466768;1229570392
1636058040;2021-11-04 23:34;97447112;171502888;0;0;0;0;17866688;510814080;10657992;484273984;125971792;1166590952
1636058100;2021-11-04 23:35;97910944;215136792;0;0;0;0;20487368;562127192;9701880;542325840;128100192;1319589824
1636058160;2021-11-04 23:36;96178248;179075944;0;0;0;0;20104512;589704440;10513008;474789848;126795768;1243570232
1636058220;2021-11-04 23:37;92997104;225823216;0;0;0;0;19057296;500248808;12714456;487105904;124768856;1213177928
1636058280;2021-11-04 23:38;100534824;168100528;0;0;0;0;22260056;523865584;11884072;504447072;134678952;1196413184
1636058340;2021-11-04 23:39;96191936;169328560;0;0;0;0;20082560;525367952;12093848;496244856;128368344;1190941368
1636058400;2021-11-04 23:40;92844464;209217176;0;0;0;0;21435512;528916640;17061648;535467448;131341624;1273601264
1636058460;2021-11-04 23:41;90937096;202437416;0;0;0;0;20485896;511304688;12381912;552039368;123804904;1265781472
1636058520;2021-11-04 23:42;94566856;233947528;0;0;0;0;20164672;533492416;18060456;561572760;132791984;1329012704
